Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,% of OA Gold
Journal of Materials Chemistry A,J MATER CHEM A,ROYAL SOC CHEMISTRY,2050-7488,2050-7496,"CHEMISTRY, PHYSICAL",SCIE,"211,134",10.7,Q1,1.59,10.24%
Journal of Materials Chemistry A,J MATER CHEM A,ROYAL SOC CHEMISTRY,2050-7488,2050-7496,ENERGY & FUELS,SCIE,"211,134",10.7,Q1,1.59,10.24%
Journal of Materials Chemistry A,J MATER CHEM A,ROYAL SOC CHEMISTRY,2050-7488,2050-7496,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"211,134",10.7,Q1,1.59,10.24%
EcoMat,ECOMAT,WILEY,N/A,2567-3173,"CHEMISTRY, PHYSICAL",SCIE,"2,935",10.7,Q1,1.49,91.20%
EcoMat,ECOMAT,WILEY,N/A,2567-3173,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"2,935",10.7,Q1,1.49,91.20%
EcoMat,ECOMAT,WILEY,N/A,2567-3173,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"2,935",10.7,Q1,1.49,91.20%
Small Methods,SMALL METHODS,WILEY-V C H VERLAG GMBH,2366-9608,2366-9608,"CHEMISTRY, PHYSICAL",SCIE,"17,178",10.7,Q1,1.3,16.90%
Small Methods,SMALL METHODS,WILEY-V C H VERLAG GMBH,2366-9608,2366-9608,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"17,178",10.7,Q1,1.3,16.90%
Small Methods,SMALL METHODS,WILEY-V C H VERLAG GMBH,2366-9608,2366-9608,NANOSCIENCE & NANOTECHNOLOGY,SCIE,"17,178",10.7,Q1,1.3,16.90%
BRAIN,BRAIN,OXFORD UNIV PRESS,0006-8950,1460-2156,CLINICAL NEUROLOGY,SCIE,"60,668",10.6,Q1,3.32,51.94%
BRAIN,BRAIN,OXFORD UNIV PRESS,0006-8950,1460-2156,NEUROSCIENCES,SCIE,"60,668",10.6,Q1,3.32,51.94%
ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,ISPRS J PHOTOGRAMM,ELSEVIER,0924-2716,1872-8235,"GEOGRAPHY, PHYSICAL",SCIE,"26,847",10.6,Q1,2.62,31.52%
ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,ISPRS J PHOTOGRAMM,ELSEVIER,0924-2716,1872-8235,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"26,847",10.6,Q1,2.62,31.52%
ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,ISPRS J PHOTOGRAMM,ELSEVIER,0924-2716,1872-8235,IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY,SCIE,"26,847",10.6,Q1,2.62,31.52%
ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING,ISPRS J PHOTOGRAMM,ELSEVIER,0924-2716,1872-8235,REMOTE SENSING,SCIE,"26,847",10.6,Q1,2.62,31.52%
JOURNAL OF NANOBIOTECHNOLOGY,J NANOBIOTECHNOL,BMC,N/A,1477-3155,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"19,684",10.6,Q1,1.71,99.79%
JOURNAL OF NANOBIOTECHNOLOGY,J NANOBIOTECHNOL,BMC,N/A,1477-3155,NANOSCIENCE & NANOTECHNOLOGY,SCIE,"19,684",10.6,Q1,1.71,99.79%
Molecular Horticulture,MOL HORTIC,SPRINGERNATURE,2730-9401,2730-9401,HORTICULTURE,ESCI,325,10.6,Q1,1.58,100%
Molecular Horticulture,MOL HORTIC,SPRINGERNATURE,2730-9401,2730-9401,PLANT SCIENCES,ESCI,325,10.6,Q1,1.58,100%
Annual Review of Food Science and Technology,ANNU REV FOOD SCI T,ANNUAL REVIEWS,1941-1413,1941-1421,FOOD SCIENCE & TECHNOLOGY,SCIE,"3,751",10.6,Q1,1.31,32.86%
Annual Review of Materials Research,ANNU REV MATER RES,ANNUAL REVIEWS,1531-7331,1545-4118,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"8,347",10.6,Q1,0.6,33.90%
AMERICAN ECONOMIC REVIEW,AM ECON REV,AMER ECONOMIC ASSOC,0002-8282,1944-7981,ECONOMICS,SSCI,"73,392",10.5,Q1,3.68,0%
Perspectives on Psychological Science,PERSPECT PSYCHOL SCI,SAGE PUBLICATIONS LTD,1745-6916,1745-6924,"PSYCHOLOGY, MULTIDISCIPLINARY",SSCI,"16,431",10.5,Q1,3.67,30.35%
JAMA Network Open,JAMA NETW OPEN,AMER MEDICAL ASSOC,2574-3805,2574-3805,"MEDICINE, GENERAL & INTERNAL",SCIE,"58,150",10.5,Q1,2.77,99.91%
International Journal of Transgender Health,INT J TRANSGEND HEAL,TAYLOR & FRANCIS INC,2689-5269,2689-5277,"PSYCHOLOGY, CLINICAL",SSCI,"1,261",10.5,Q1,2.59,34.09%
International Journal of Transgender Health,INT J TRANSGEND HEAL,TAYLOR & FRANCIS INC,2689-5269,2689-5277,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","1,261",10.5,Q1,2.59,34.09%
International Journal of Transgender Health,INT J TRANSGEND HEAL,TAYLOR & FRANCIS INC,2689-5269,2689-5277,"SOCIAL SCIENCES, BIOMEDICAL",SSCI,"1,261",10.5,Q1,2.59,34.09%
International Journal of Transgender Health,INT J TRANSGEND HEAL,TAYLOR & FRANCIS INC,2689-5269,2689-5277,"SOCIAL SCIENCES, INTERDISCIPLINARY",SSCI,"1,261",10.5,Q1,2.59,34.09%
PLOS MEDICINE,PLOS MED,PUBLIC LIBRARY SCIENCE,1549-1277,1549-1676,"MEDICINE, GENERAL & INTERNAL",SCIE,"42,360",10.5,Q1,2.48,99.53%
Journal of Business Research,J BUS RES,ELSEVIER SCIENCE INC,0148-2963,1873-7978,BUSINESS,SSCI,"75,004",10.5,Q1,2.19,21.99%
JOURNAL OF CONTROLLED RELEASE,J CONTROL RELEASE,ELSEVIER,0168-3659,1873-4995,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,"66,109",10.5,Q1,2.1,22.04%
JOURNAL OF CONTROLLED RELEASE,J CONTROL RELEASE,ELSEVIER,0168-3659,1873-4995,PHARMACOLOGY & PHARMACY,SCIE,"66,109",10.5,Q1,2.1,22.04%
Sustainable Cities and Society,SUSTAIN CITIES SOC,ELSEVIER,2210-6707,2210-6715,CONSTRUCTION & BUILDING TECHNOLOGY,SCIE,"40,549",10.5,Q1,1.92,16.71%
Sustainable Cities and Society,SUSTAIN CITIES SOC,ELSEVIER,2210-6707,2210-6715,ENERGY & FUELS,SCIE,"40,549",10.5,Q1,1.92,16.71%
Sustainable Cities and Society,SUSTAIN CITIES SOC,ELSEVIER,2210-6707,2210-6715,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"40,549",10.5,Q1,1.92,16.71%
Cyborg and Bionic Systems,CYBORG BIONIC SYST,AMER ASSOC ADVANCEMENT SCIENCE,N/A,2692-7632,"ENGINEERING, BIOMEDICAL",ESCI,668,10.5,Q1,1.83,87.76%
Cyborg and Bionic Systems,CYBORG BIONIC SYST,AMER ASSOC ADVANCEMENT SCIENCE,N/A,2692-7632,ROBOTICS,ESCI,668,10.5,Q1,1.83,87.76%
CARBON,CARBON,PERGAMON-ELSEVIER SCIENCE LTD,0008-6223,1873-3891,"CHEMISTRY, PHYSICAL",SCIE,"98,620",10.5,Q1,1.78,16.08%
CARBON,CARBON,PERGAMON-ELSEVIER SCIENCE LTD,0008-6223,1873-3891,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"98,620",10.5,Q1,1.78,16.08%
ANNALS OF TOURISM RESEARCH,ANN TOURISM RES,PERGAMON-ELSEVIER SCIENCE LTD,0160-7383,1873-7722,"HOSPITALITY, LEISURE, SPORT & TOURISM",SSCI,"17,807",10.4,Q1,3.46,29.41%
ANNALS OF TOURISM RESEARCH,ANN TOURISM RES,PERGAMON-ELSEVIER SCIENCE LTD,0160-7383,1873-7722,SOCIOLOGY,SSCI,"17,807",10.4,Q1,3.46,29.41%
Genome Medicine,GENOME MED,BMC,1756-994X,1756-994X,GENETICS & HEREDITY,SCIE,"12,032",10.4,Q1,2.99,100%
JOURNAL OF FINANCIAL ECONOMICS,J FINANC ECON,ELSEVIER SCIENCE SA,0304-405X,N/A,"BUSINESS, FINANCE",SSCI,"51,933",10.4,Q1,2.96,10.81%
JOURNAL OF FINANCIAL ECONOMICS,J FINANC ECON,ELSEVIER SCIENCE SA,0304-405X,N/A,ECONOMICS,SSCI,"51,933",10.4,Q1,2.96,10.81%
Journal of Industrial Information Integration,J IND INF INTEGR,ELSEVIER,2467-964X,2452-414X,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"2,955",10.4,Q1,2.36,20.45%
Journal of Industrial Information Integration,J IND INF INTEGR,ELSEVIER,2467-964X,2452-414X,"ENGINEERING, INDUSTRIAL",SCIE,"2,955",10.4,Q1,2.36,20.45%
Pulmonology,PULMONOLOGY,ELSEVIER,2531-0437,2531-0437,RESPIRATORY SYSTEM,SCIE,"1,384",10.4,Q1,2.1,97.46%
Annual Review of Biophysics,ANNU REV BIOPHYS,ANNUAL REVIEWS,1936-122X,1936-1238,BIOPHYSICS,SCIE,"3,805",10.4,Q1,2.08,38.36%
Science China-Chemistry,SCI CHINA CHEM,SCIENCE PRESS,1674-7291,1869-1870,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,"11,783",10.4,Q1,1.51,1.24%
npj Clean Water,NPJ CLEAN WATER,NATURE PORTFOLIO,2059-7037,2059-7037,"ENGINEERING, CHEMICAL",SCIE,"2,563",10.4,Q1,1.47,99.46%
npj Clean Water,NPJ CLEAN WATER,NATURE PORTFOLIO,2059-7037,2059-7037,ENVIRONMENTAL SCIENCES,SCIE,"2,563",10.4,Q1,1.47,99.46%
npj Clean Water,NPJ CLEAN WATER,NATURE PORTFOLIO,2059-7037,2059-7037,WATER RESOURCES,SCIE,"2,563",10.4,Q1,1.47,99.46%
Carbon Capture Science & Technology,CARBON CAPTURE SCI T,ELSEVIER,2772-6568,2772-6568,"ENGINEERING, CHEMICAL",ESCI,878,10.4,Q1,1.17,93.66%
Carbon Capture Science & Technology,CARBON CAPTURE SCI T,ELSEVIER,2772-6568,2772-6568,"ENGINEERING, ENVIRONMENTAL",ESCI,878,10.4,Q1,1.17,93.66%
Carbon Capture Science & Technology,CARBON CAPTURE SCI T,ELSEVIER,2772-6568,2772-6568,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,878,10.4,Q1,1.17,93.66%
JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,J AM SOC NEPHROL,AMER SOC NEPHROLOGY,1046-6673,1533-3450,UROLOGY & NEPHROLOGY,SCIE,"40,638",10.3,Q1,4.18,5.43%
JACC-Heart Failure,JACC-HEART FAIL,ELSEVIER SCI LTD,2213-1779,2213-1787,CARDIAC & CARDIOVASCULAR SYSTEMS,SCIE,"8,056",10.3,Q1,3.03,61.20%
Journal for ImmunoTherapy of Cancer,J IMMUNOTHER CANCER,BMJ PUBLISHING GROUP,N/A,2051-1426,IMMUNOLOGY,SCIE,"26,773",10.3,Q1,2.01,98.98%
Journal for ImmunoTherapy of Cancer,J IMMUNOTHER CANCER,BMJ PUBLISHING GROUP,N/A,2051-1426,ONCOLOGY,SCIE,"26,773",10.3,Q1,2.01,98.98%
Additive Manufacturing,ADDIT MANUF,ELSEVIER,2214-8604,2214-7810,"ENGINEERING, MANUFACTURING",SCIE,"38,388",10.3,Q1,1.95,34.84%
Additive Manufacturing,ADDIT MANUF,ELSEVIER,2214-8604,2214-7810,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"38,388",10.3,Q1,1.95,34.84%
ENVIRONMENT INTERNATIONAL,ENVIRON INT,PERGAMON-ELSEVIER SCIENCE LTD,0160-4120,1873-6750,ENVIRONMENTAL SCIENCES,SCIE,"62,853",10.3,Q1,1.9,96.98%
IEEE Computational Intelligence Magazine,IEEE COMPUT INTELL M,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1556-603X,1556-6048,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",SCIE,"2,957",10.3,Q1,1.76,0%
CARDIOVASCULAR RESEARCH,CARDIOVASC RES,OXFORD UNIV PRESS,0008-6363,1755-3245,CARDIAC & CARDIOVASCULAR SYSTEMS,SCIE,"26,702",10.2,Q1,2.62,37.85%
IEEE Transactions on Neural Networks and Learning Systems,IEEE T NEUR NET LEAR,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2162-237X,2162-2388,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",SCIE,"60,491",10.2,Q1,2.4,4.86%
IEEE Transactions on Neural Networks and Learning Systems,IEEE T NEUR NET LEAR,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2162-237X,2162-2388,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",SCIE,"60,491",10.2,Q1,2.4,4.86%
IEEE Transactions on Neural Networks and Learning Systems,IEEE T NEUR NET LEAR,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2162-237X,2162-2388,"COMPUTER SCIENCE, THEORY & METHODS",SCIE,"60,491",10.2,Q1,2.4,4.86%
IEEE Transactions on Neural Networks and Learning Systems,IEEE T NEUR NET LEAR,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,2162-237X,2162-2388,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"60,491",10.2,Q1,2.4,4.86%
Journal of Supply Chain Management,J SUPPLY CHAIN MANAG,WILEY,1523-2409,1745-493X,MANAGEMENT,SSCI,"3,595",10.2,Q1,2.1,49.02%
Virtual and Physical Prototyping,VIRTUAL PHYS PROTOTY,TAYLOR & FRANCIS LTD,1745-2759,1745-2767,"ENGINEERING, MANUFACTURING",SCIE,"3,479",10.2,Q1,1.86,74.12%
Virtual and Physical Prototyping,VIRTUAL PHYS PROTOTY,TAYLOR & FRANCIS LTD,1745-2759,1745-2767,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"3,479",10.2,Q1,1.86,74.12%
NATURAL PRODUCT REPORTS,NAT PROD REP,ROYAL SOC CHEMISTRY,0265-0568,1460-4752,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"12,999",10.2,Q1,1.47,24.43%
NATURAL PRODUCT REPORTS,NAT PROD REP,ROYAL SOC CHEMISTRY,0265-0568,1460-4752,"CHEMISTRY, MEDICINAL",SCIE,"12,999",10.2,Q1,1.47,24.43%
NATURAL PRODUCT REPORTS,NAT PROD REP,ROYAL SOC CHEMISTRY,0265-0568,1460-4752,"CHEMISTRY, ORGANIC",SCIE,"12,999",10.2,Q1,1.47,24.43%
Journal of High Energy Astrophysics,J HIGH ENERGY ASTROP,ELSEVIER,2214-4048,2214-4056,ASTRONOMY & ASTROPHYSICS,SCIE,"1,071",10.2,Q1,1.29,51.69%
TECHNOLOGY IN SOCIETY,TECHNOL SOC,ELSEVIER SCI LTD,0160-791X,1879-3274,SOCIAL ISSUES,SSCI,"11,837",10.1,Q1,4.74,22.11%
TECHNOLOGY IN SOCIETY,TECHNOL SOC,ELSEVIER SCI LTD,0160-791X,1879-3274,"SOCIAL SCIENCES, INTERDISCIPLINARY",SSCI,"11,837",10.1,Q1,4.74,22.11%
Engineering,ENGINEERING-PRC,ELSEVIER,2095-8099,2096-0026,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"10,178",10.1,Q1,2.83,93.60%
GENOME BIOLOGY,GENOME BIOL,BMC,1474-760X,1474-760X,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"67,264",10.1,Q1,2.78,99.41%
GENOME BIOLOGY,GENOME BIOL,BMC,1474-760X,1474-760X,GENETICS & HEREDITY,SCIE,"67,264",10.1,Q1,2.78,99.41%
EDUCATIONAL PSYCHOLOGY REVIEW,EDUC PSYCHOL REV,SPRINGER/PLENUM PUBLISHERS,1040-726X,1573-336X,"PSYCHOLOGY, EDUCATIONAL",SSCI,"10,009",10.1,Q1,2.49,48.65%
ENVIRONMENTAL HEALTH PERSPECTIVES,ENVIRON HEALTH PERSP,US DEPT HEALTH HUMAN SCIENCES PUBLIC HEALTH SCIENCE,0091-6765,1552-9924,ENVIRONMENTAL SCIENCES,SCIE,"39,172",10.1,Q1,2.41,88.74%
ENVIRONMENTAL HEALTH PERSPECTIVES,ENVIRON HEALTH PERSP,US DEPT HEALTH HUMAN SCIENCES PUBLIC HEALTH SCIENCE,0091-6765,1552-9924,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"39,172",10.1,Q1,2.41,88.74%
ENVIRONMENTAL HEALTH PERSPECTIVES,ENVIRON HEALTH PERSP,US DEPT HEALTH HUMAN SCIENCES PUBLIC HEALTH SCIENCE,0091-6765,1552-9924,TOXICOLOGY,SCIE,"39,172",10.1,Q1,2.41,88.74%
Facta Universitatis-Series Mechanical Engineering,FACTA UNIV-SER MECH,UNIV NIS,0354-2025,2335-0164,"ENGINEERING, MECHANICAL",SCIE,"1,372",10.1,Q1,2.4,100%
European Review of Social Psychology,EUR REV SOC PSYCHOL,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1046-3283,1479-277X,"PSYCHOLOGY, SOCIAL",SSCI,"2,614",10.1,Q1,2.38,57.14%
PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,WILEY,1467-7644,1467-7652,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"18,272",10.1,Q1,2.34,77.93%
PLANT BIOTECHNOLOGY JOURNAL,PLANT BIOTECHNOL J,WILEY,1467-7644,1467-7652,PLANT SCIENCES,SCIE,"18,272",10.1,Q1,2.34,77.93%
AMERICAN JOURNAL OF HEMATOLOGY,AM J HEMATOL,WILEY,0361-8609,1096-8652,HEMATOLOGY,SCIE,"15,828",10.1,Q1,1.83,29.12%
JOURNAL OF PRODUCT INNOVATION MANAGEMENT,J PROD INNOVAT MANAG,WILEY,0737-6782,1540-5885,BUSINESS,SSCI,"8,894",10.1,Q1,1.66,59.38%
JOURNAL OF PRODUCT INNOVATION MANAGEMENT,J PROD INNOVAT MANAG,WILEY,0737-6782,1540-5885,"ENGINEERING, INDUSTRIAL",SCIE,"8,894",10.1,Q1,1.66,59.38%
JOURNAL OF PRODUCT INNOVATION MANAGEMENT,J PROD INNOVAT MANAG,WILEY,0737-6782,1540-5885,MANAGEMENT,SSCI,"8,894",10.1,Q1,1.66,59.38%
APPLIED ENERGY,APPL ENERG,ELSEVIER SCI LTD,0306-2619,1872-9118,ENERGY & FUELS,SCIE,"156,119",10.1,Q1,1.62,22.94%
APPLIED ENERGY,APPL ENERG,ELSEVIER SCI LTD,0306-2619,1872-9118,"ENGINEERING, CHEMICAL",SCIE,"156,119",10.1,Q1,1.62,22.94%
FEMS MICROBIOLOGY REVIEWS,FEMS MICROBIOL REV,OXFORD UNIV PRESS,0168-6445,1574-6976,MICROBIOLOGY,SCIE,"16,012",10.1,Q1,1.26,50.51%
Mycosphere,MYCOSPHERE,MYCOSPHERE PRESS,2077-7000,2077-7019,MYCOLOGY,SCIE,"2,198",10,Q1,4.5,95.77%
CLINICAL CANCER RESEARCH,CLIN CANCER RES,AMER ASSOC CANCER RESEARCH,1078-0432,1557-3265,ONCOLOGY,SCIE,"93,684",10,Q1,2.57,30.05%
PLANT CELL,PLANT CELL,OXFORD UNIV PRESS INC,1040-4651,1532-298X,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"60,657",10,Q1,2.23,39.09%
PLANT CELL,PLANT CELL,OXFORD UNIV PRESS INC,1040-4651,1532-298X,CELL BIOLOGY,SCIE,"60,657",10,Q1,2.23,39.09%
PLANT CELL,PLANT CELL,OXFORD UNIV PRESS INC,1040-4651,1532-298X,PLANT SCIENCES,SCIE,"60,657",10,Q1,2.23,39.09%
Materials Today Physics,MATER TODAY PHYS,ELSEVIER,2542-5293,2542-5293,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"8,642",10,Q1,2.08,12.58%
Materials Today Physics,MATER TODAY PHYS,ELSEVIER,2542-5293,2542-5293,"PHYSICS, APPLIED",SCIE,"8,642",10,Q1,2.08,12.58%
FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,FRONT ECOL ENVIRON,WILEY,1540-9295,1540-9309,ECOLOGY,SCIE,"12,936",10,Q1,1.88,55.09%
FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,FRONT ECOL ENVIRON,WILEY,1540-9295,1540-9309,ENVIRONMENTAL SCIENCES,SCIE,"12,936",10,Q1,1.88,55.09%
Advanced Healthcare Materials,ADV HEALTHC MATER,WILEY,2192-2640,2192-2659,"ENGINEERING, BIOMEDICAL",SCIE,"33,225",10,Q1,1.34,20.03%
Advanced Healthcare Materials,ADV HEALTHC MATER,WILEY,2192-2640,2192-2659,"MATERIALS SCIENCE, BIOMATERIALS",SCIE,"33,225",10,Q1,1.34,20.03%
Advanced Healthcare Materials,ADV HEALTHC MATER,WILEY,2192-2640,2192-2659,NANOSCIENCE & NANOTECHNOLOGY,SCIE,"33,225",10,Q1,1.34,20.03%
Eurosurveillance,EUROSURVEILLANCE,EUR CENTRE DIS PREVENTION & CONTROL,1025-496X,1560-7917,INFECTIOUS DISEASES,SCIE,"13,064",9.9,Q1,3.85,95.85%
International Journal of Hospitality Management,INT J HOSP MANAG,ELSEVIER SCI LTD,0278-4319,1873-4693,"HOSPITALITY, LEISURE, SPORT & TOURISM",SSCI,"21,937",9.9,Q1,2.74,9.20%
SUSTAINABLE DEVELOPMENT,SUSTAIN DEV,WILEY,0968-0802,1099-1719,DEVELOPMENT STUDIES,SSCI,"9,681",9.9,Q1,2.4,30.09%
SUSTAINABLE DEVELOPMENT,SUSTAIN DEV,WILEY,0968-0802,1099-1719,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SSCI,"9,681",9.9,Q1,2.4,30.09%
SUSTAINABLE DEVELOPMENT,SUSTAIN DEV,WILEY,0968-0802,1099-1719,REGIONAL & URBAN PLANNING,SSCI,"9,681",9.9,Q1,2.4,30.09%
Journal of Econometrics,J ECONOMETRICS,ELSEVIER SCIENCE SA,0304-4076,1872-6895,ECONOMICS,SSCI,"29,126",9.9,Q1,2.38,21.26%
Journal of Econometrics,J ECONOMETRICS,ELSEVIER SCIENCE SA,0304-4076,1872-6895,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",SCIE,"29,126",9.9,Q1,2.38,21.26%
Journal of Econometrics,J ECONOMETRICS,ELSEVIER SCIENCE SA,0304-4076,1872-6895,"SOCIAL SCIENCES, MATHEMATICAL METHODS",SSCI,"29,126",9.9,Q1,2.38,21.26%
JNCI-Journal of the National Cancer Institute,JNCI-J NATL CANCER I,OXFORD UNIV PRESS INC,0027-8874,1460-2105,ONCOLOGY,SCIE,"34,479",9.9,Q1,2.15,31.79%
ENERGY CONVERSION AND MANAGEMENT,ENERG CONVERS MANAGE,PERGAMON-ELSEVIER SCIENCE LTD,0196-8904,1879-2227,ENERGY & FUELS,SCIE,"103,106",9.9,Q1,1.97,14.45%
ENERGY CONVERSION AND MANAGEMENT,ENERG CONVERS MANAGE,PERGAMON-ELSEVIER SCIENCE LTD,0196-8904,1879-2227,MECHANICS,SCIE,"103,106",9.9,Q1,1.97,14.45%
ENERGY CONVERSION AND MANAGEMENT,ENERG CONVERS MANAGE,PERGAMON-ELSEVIER SCIENCE LTD,0196-8904,1879-2227,THERMODYNAMICS,SCIE,"103,106",9.9,Q1,1.97,14.45%
Advanced Industrial and Engineering Polymer Research,ADV IND ENG POLY RES,KEAI PUBLISHING LTD,2542-5048,2542-5048,"MATERIALS SCIENCE, COMPOSITES",ESCI,"1,414",9.9,Q1,1.3,78.05%
Advanced Industrial and Engineering Polymer Research,ADV IND ENG POLY RES,KEAI PUBLISHING LTD,2542-5048,2542-5048,"MATERIALS SCIENCE, MULTIDISCIPLINARY",ESCI,"1,414",9.9,Q1,1.3,78.05%
Advanced Industrial and Engineering Polymer Research,ADV IND ENG POLY RES,KEAI PUBLISHING LTD,2542-5048,2542-5048,POLYMER SCIENCE,ESCI,"1,414",9.9,Q1,1.3,78.05%
Family Business Review,FAM BUS REV,SAGE PUBLICATIONS INC,0894-4865,1741-6248,BUSINESS,SSCI,"4,788",9.9,Q1,1.09,29.27%
SOIL BIOLOGY & BIOCHEMISTRY,SOIL BIOL BIOCHEM,PERGAMON-ELSEVIER SCIENCE LTD,0038-0717,1879-3428,SOIL SCIENCE,SCIE,"55,045",9.8,Q1,2.29,31.63%
Environmental Impact Assessment Review,ENVIRON IMPACT ASSES,ELSEVIER SCIENCE INC,0195-9255,1873-6432,ENVIRONMENTAL STUDIES,SSCI,"10,187",9.8,Q1,2.17,13.68%
INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS,INT J PROD ECON,ELSEVIER,0925-5273,1873-7579,"ENGINEERING, INDUSTRIAL",SCIE,"33,962",9.8,Q1,2.01,17.58%
INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS,INT J PROD ECON,ELSEVIER,0925-5273,1873-7579,"ENGINEERING, MANUFACTURING",SCIE,"33,962",9.8,Q1,2.01,17.58%
INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS,INT J PROD ECON,ELSEVIER,0925-5273,1873-7579,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,SCIE,"33,962",9.8,Q1,2.01,17.58%
JOURNAL OF SERVICE RESEARCH,J SERV RES-US,SAGE PUBLICATIONS INC,1094-6705,1552-7379,BUSINESS,SSCI,"7,619",9.8,Q1,1.97,45.69%
Laser & Photonics Reviews,LASER PHOTONICS REV,WILEY-V C H VERLAG GMBH,1863-8880,1863-8899,OPTICS,SCIE,"15,486",9.8,Q1,1.97,18.09%
Laser & Photonics Reviews,LASER PHOTONICS REV,WILEY-V C H VERLAG GMBH,1863-8880,1863-8899,"PHYSICS, APPLIED",SCIE,"15,486",9.8,Q1,1.97,18.09%
Laser & Photonics Reviews,LASER PHOTONICS REV,WILEY-V C H VERLAG GMBH,1863-8880,1863-8899,"PHYSICS, CONDENSED MATTER",SCIE,"15,486",9.8,Q1,1.97,18.09%
Global Food Security-Agriculture Policy Economics and Environment,GLOB FOOD SECUR-AGR,ELSEVIER,2211-9124,2211-9124,FOOD SCIENCE & TECHNOLOGY,SCIE,"6,257",9.8,Q1,1.85,61.20%
Annual Review of Political Science,ANNU REV POLIT SCI,ANNUAL REVIEWS,1094-2939,1545-1577,POLITICAL SCIENCE,SSCI,"6,426",9.7,Q1,4.85,83.56%
Journal of Physiotherapy,J PHYSIOTHER,AUSTRALIAN PHYSIOTHERAPY ASSOC,1836-9553,1836-9561,ORTHOPEDICS,SCIE,"2,921",9.7,Q1,3.01,97.30%
Journal of Physiotherapy,J PHYSIOTHER,AUSTRALIAN PHYSIOTHERAPY ASSOC,1836-9553,1836-9561,REHABILITATION,SCIE,"2,921",9.7,Q1,3.01,97.30%
Journal of Sport and Health Science,J SPORT HEALTH SCI,SHANGHAI UNIV SPORT,2095-2546,2213-2961,"HOSPITALITY, LEISURE, SPORT & TOURISM",SSCI,"4,360",9.7,Q1,2.88,98.54%
Journal of Sport and Health Science,J SPORT HEALTH SCI,SHANGHAI UNIV SPORT,2095-2546,2213-2961,SPORT SCIENCES,SCIE,"4,360",9.7,Q1,2.88,98.54%
